id,compriment
"3616",2410.789
"3617",147.551
"3618",147.784
"3619",265.165
"3620",172.803
"3621",215.774
"3622",355.312
"3623",327.195
"3624",1107.927
"3625",309.414
"3626",919.158
"3627",209.466
"3628",187.691
"3629",640.007
"3630",256.929
"3631",663.076
"3632",82.720
"3633",171.708
"3634",194.559
"3635",246.018
"3636",330.887
"3637",220.437
"3638",232.662
"3639",237.711
"3640",270.447
"3641",424.018
"3642",346.662
"3643",254.041
"3644",171.096
"3645",169.299
"3646",284.024
"3647",318.960
"3648",160.326
"3649",256.960
"3650",161.424
"3651",157.041
"3652",211.752
"3653",372.819
"3654",158.157
"3655",138.921
"3656",174.665
"3657",150.002
"3658",198.776
"3659",709.350
"3660",161.663
"3661",128.666
"3662",127.103
"3663",167.477
"3664",140.084
"3665",461.715
"3666",368.277
"3667",360.118
"3668",634.135
"3669",169.574
"3670",157.609
"3671",93.940
"3672",84.778
"3673",87.759
"3674",93.798
"3675",1088.092
"3676",838.688
"3677",1555.141
"3678",329.574
"3679",174.348
"3680",134.391
"3681",197.927
"3682",145.070
"3683",187.288
"3684",1425.540
"3685",157.087
"3686",158.301
"3687",839.896
"3688",117.698
"3689",121.475
"3690",1007.938
"3691",185.296
"3692",178.336
"3693",208.389
"3694",334.591
"3695",238.986
"3696",220.084
"3697",242.719
"3698",333.509
"3699",193.758
"3700",192.138
"3701",125.344
"3702",354.820
"3703",366.721
"3704",85.890
"3705",103.607
"3706",128.548
"3707",123.860
"3708",177.768
"3709",867.477
"3710",391.382
"3711",101.521
"3712",94.445
"3713",99.780
"3714",75.811
"3715",82.142
"3716",71.029
"3717",76.804
"3718",91.615
"3719",92.529
"3720",84.884
"3721",83.903
"3722",101.235
"3723",178.370
"3724",834.827
"3725",286.627
"3726",117.654
"3727",65.205
"3728",80.328
"3729",72.106
"3730",67.563
"3731",79.006
"3732",96.529
"3733",81.865
"3734",71.118
"3735",78.719
"3736",177.759
"3737",706.687
"3738",100.594
"3739",528.195
"3740",509.203
"3741",437.368
"3742",289.871
"3743",69.891
"3744",115.368
"3745",319.777
"3746",294.313
"3747",365.929
"3748",330.474
"3749",123.915
"3750",89.341
"3751",121.624
"3752",104.560
"3753",123.641
"3754",134.871
"3755",368.307
"3756",136.811
"3757",55.024
"3758",42.644
"3759",515.924
"3760",679.307
"3761",1310.845
"3762",524.214
"3763",470.000
"3764",352.804
"3765",602.859
"3766",61.060
"3767",57.269
"3768",53.616
"3769",51.133
"3770",90.164
"3771",94.298
"3772",114.853
"3773",198.304
"3774",64.817
"3775",69.574
"3776",63.380
"3777",89.924
"3778",442.131
"3779",1040.264
"3780",597.271
"3781",642.021
"3782",839.372
"3783",365.919
"3784",1479.480
"3785",166.719
"3786",498.946
"3787",542.954
"3788",585.081
"3789",692.262
"3790",737.588
"3791",615.981
"3792",661.114
"3793",712.421
"3794",204.930
"3795",389.458
"3796",600.345
"3797",1279.654
"3798",558.235
"3799",644.155
"3800",248.273
"3801",700.866
"3802",456.266
"3803",463.528
"3804",494.057
"3805",507.478
"3806",580.000
"3807",519.123
"3808",655.328
"3809",567.419
"3810",488.332
"3811",832.871
"3812",847.068
"3813",436.403
"3814",409.252
"3815",571.091
"3816",588.890
"3817",2290.063
"3818",418.267
"3819",524.383
"3820",402.098
"3821",547.119
"3822",785.721
"3823",600.092
"3824",704.514
"3825",248.246
"3826",237.363
"3827",362.591
"3828",177.831
"3829",221.262
"3830",140.983
"3831",169.944
"3832",231.112
"3833",300.112
"3834",304.817
"3835",456.647
"3836",418.969
"3837",649.196
"3838",382.007
"3839",321.666
"3840",253.512
"3841",403.026
"3842",833.253
"3843",71.365
"3844",65.474
"3845",84.357
"3846",74.000
"3847",82.417
"3848",85.735
"3849",97.847
"3850",81.957
"3851",78.192
"3852",574.461
"3853",142.511
"3854",87.537
"3855",100.087
"3856",98.765
"3857",119.345
"3858",116.666
"3859",65.380
"3860",87.723
"3861",106.488
"3862",84.122
"3863",112.312
"3864",654.152
"3865",119.420
"3866",434.918
"3867",99.050
"3868",106.106
"3869",128.402
"3870",126.468
"3871",224.838
"3872",70.147
"3873",106.136
"3874",96.670
"3875",95.572
"3876",89.627
"3877",325.189
"3878",130.269
"3879",105.577
"3880",106.839
"3881",122.758
"3882",147.040
"3883",155.525
"3884",112.331
"3885",75.021
"3886",69.597
"3887",58.995
"3888",80.639
"3889",117.666
"3890",106.184
"3891",185.651
"3892",90.902
"3893",99.037
"3894",227.363
"3895",301.076
"3896",107.023
"3897",98.920
"3898",104.610
"3899",81.221
"3900",105.241
"3901",102.485
"3902",88.982
"3903",92.293
"3904",466.236
"3905",111.875
"3906",85.163
"3907",134.379
"3908",114.438
"3909",104.013
"3910",136.083
"3911",214.054
"3912",107.204
"3913",109.972
"3914",233.352
"3915",199.095
"3916",60.584
"3917",108.687
"3918",103.446
"3919",108.216
"3920",131.983
"3921",100.327
"3922",113.405
"3923",103.873
"3924",87.739
"3925",120.865
"3926",572.156
"3927",128.016
"3928",101.811
"3929",100.452
"3930",96.320
"3931",128.197
"3932",99.401
"3933",83.623
"3934",127.812
"3935",114.168
"3936",126.879
"3937",254.264
"3938",112.417
"3939",106.544
"3940",104.879
"3941",114.222
"3942",128.595
"3943",140.343
"3944",193.208
"3945",95.501
"3946",98.955
"3947",336.161
"3948",131.919
"3949",97.565
"3950",685.704
"3951",128.804
"3952",123.535
"3953",101.117
"3954",104.196
"3955",97.641
"3956",139.949
"3957",122.517
"3958",62.815
"3959",61.626
"3960",65.734
"3961",69.362
"3962",75.828
"3963",326.405
"3964",210.680
"3965",223.542
"3966",71.659
"3967",104.557
"3968",112.525
"3969",110.212
"3970",98.435
"3971",114.846
"3972",125.085
"3973",172.411
"3974",2897.946
"3975",114.978
"3976",97.817
"3977",95.775
"3978",91.223
"3979",98.848
"3980",94.318
"3981",88.832
"3982",73.233
"3983",83.001
"3984",1516.370
"3985",370.747
"3986",1079.069
